Geneid	Length	gene_name
ENSG00000166340.18	6502	TPP1
ENSG00000158042.9	2612	MRPL17
ENSG00000170790.6	5390	OR10A2
ENSG00000149054.16	5968	ZNF215
ENSG00000254951.7	2822	RP11-494M8.4
ENSG00000182261.4	4418	NLRP10
ENSG00000175390.15	15136	EIF3F
ENSG00000130413.15	7599	STK33
ENSG00000166436.17	11752	TRIM66
ENSG00000166441.13	6816	RPL27A
ENSG00000166444.19	14262	DENND2B
ENSG00000254665.1	744	RP11-152H18.3
ENSG00000166452.12	2300	AKIP1
ENSG00000175348.11	2825	TMEM9B
ENSG00000254860.6	4409	TMEM9B-AS1
ENSG00000175352.11	4123	NRIP3
ENSG00000184014.9	21072	DENND5A
ENSG00000166471.11	4278	TMEM41B
ENSG00000205339.10	7216	IPO7
ENSG00000254397.1	597	CTD-2371O3.2
ENSG00000268403.2	1147	CTD-2371O3.3
ENSG00000166478.10	4222	ZNF143
ENSG00000166483.12	9251	WEE1
ENSG00000133789.15	7192	SWAP70
ENSG00000246273.8	5177	SBF2-AS1
ENSG00000133812.17	16816	SBF2
ENSG00000286561.1	1856	RP11-1H15.4
ENSG00000148926.10	2325	ADM
ENSG00000133805.15	6793	AMPD3
ENSG00000255823.5	1293	MTRNR2L8
ENSG00000110315.7	7825	RNF141
ENSG00000198730.9	5770	CTR9
ENSG00000110321.19	8485	EIF4G2
ENSG00000246308.2	2428	RP11-685M7.3
ENSG00000236287.8	9029	ZBED5
ENSG00000247271.7	4599	ZBED5-AS1
ENSG00000250041.3	2227	CTD-2003C8.2
ENSG00000170242.19	13722	USP47
ENSG00000050165.19	11958	DKK3
ENSG00000254486.1	3308	LINC02547
ENSG00000254991.1	899	RP13-631K18.3
ENSG00000133816.18	20192	MICAL2
ENSG00000197702.14	12471	PARVA
ENSG00000187079.20	10700	TEAD1
ENSG00000251381.8	5770	LINC00958
ENSG00000133794.20	6934	ARNTL
ENSG00000148925.11	3488	BTBD10
ENSG00000197601.13	7503	FAR1
ENSG00000255411.3	2474	LINC02548
ENSG00000262655.4	5317	SPON1
ENSG00000133818.14	3456	RRAS2
ENSG00000129083.13	5098	COPB1
ENSG00000129084.18	3050	PSMA1
ENSG00000186104.11	4495	CYP2R1
ENSG00000110696.10	10342	C11orf58
ENSG00000166689.16	10978	PLEKHA7
ENSG00000244398.1	321	RP11-466H18.1
ENSG00000110700.7	2115	RPS13
ENSG00000011405.13	9204	PIK3C2A
ENSG00000070081.17	9025	NUCB2
ENSG00000197149.5	873	RP11-452G18.2
ENSG00000188211.9	6364	NCR3LG1
ENSG00000260196.1	2883	RP1-239B22.5
ENSG00000006071.16	27254	ABCC8
ENSG00000129158.11	3387	SERGEF
ENSG00000129167.10	5664	TPH1
ENSG00000166788.10	3066	SAAL1
ENSG00000189332.5	3839	SLC25A51P4
ENSG00000110756.18	6433	HPS5
ENSG00000110768.12	6940	GTF2H1
ENSG00000134333.14	6038	LDHA
ENSG00000074319.13	3558	TSG101
ENSG00000151116.17	5515	UEVLD
ENSG00000274589.1	305	Metazoa_SRP
ENSG00000247595.4	2283	SPTY2D1OS
ENSG00000179119.15	5899	SPTY2D1
ENSG00000177054.14	7759	ZDHHC13
ENSG00000129173.13	4134	E2F8
ENSG00000166833.22	15174	NAV2
ENSG00000270607.1	1686	NAV2-AS6
ENSG00000279266.1	3736	RP11-371I20.2
ENSG00000185238.13	5483	PRMT3
ENSG00000183161.6	3291	FANCF
ENSG00000198168.9	5201	SVIP
ENSG00000187398.12	8858	LUZP2
ENSG00000109881.17	3101	CCDC34
ENSG00000205213.14	6355	LGR4
ENSG00000148943.12	4842	LIN7C
ENSG00000245573.9	12421	BDNF-AS
ENSG00000176697.20	7740	BDNF
ENSG00000121621.7	4517	KIF18A
ENSG00000169519.21	7778	METTL15
ENSG00000249867.6	2830	LINC02742
ENSG00000255450.1	911	CTD-2063L20.1
ENSG00000152219.5	5408	ARL14EP
ENSG00000170959.15	13160	DCDC1
ENSG00000170946.15	8578	DNAJC24
ENSG00000148950.11	3901	IMMP1L
ENSG00000109911.19	27247	ELP4
ENSG00000228061.7	6605	Z83001.1
ENSG00000007372.24	20639	PAX6
ENSG00000285283.1	1298	RP1-65P5.6
ENSG00000049449.10	4472	RCN1
ENSG00000183242.12	5561	WT1-AS
ENSG00000149100.13	7430	EIF3M
ENSG00000135378.4	5543	PRRG4
ENSG00000060749.16	10908	QSER1
ENSG00000121690.11	3314	DEPDC7
ENSG00000176148.16	5370	TCP11L1
ENSG00000213713.3	895	PIGCP1
ENSG00000280798.1	3306	LINC00294
ENSG00000176102.13	4513	CSTF3
ENSG00000247151.7	4012	CSTF3-DT
ENSG00000110422.12	8164	HIPK3
ENSG00000110427.17	13498	KIAA1549L
ENSG00000284969.1	953	RP4-541C22.8
ENSG00000085063.17	10557	CD59
ENSG00000110429.14	12446	FBXO3
ENSG00000135387.21	9095	CAPRIN1
ENSG00000135372.9	5227	NAT10
ENSG00000166016.6	4976	ABTB2
ENSG00000121691.7	3579	CAT
ENSG00000149089.13	5217	APIP
ENSG00000110435.13	3720	PDHX
ENSG00000026508.20	9992	CD44
ENSG00000255443.1	587	CD44-AS1
ENSG00000110436.13	22800	SLC1A2
ENSG00000179431.7	2406	FJX1
ENSG00000166326.7	13107	TRIM44
ENSG00000179241.13	4575	LDLRAD3
ENSG00000110442.12	6592	COMMD9
ENSG00000135362.14	6616	PRR5L
ENSG00000175104.15	8129	TRAF6
ENSG00000166352.18	10386	IFTAP
ENSG00000166181.13	4651	API5
ENSG00000052841.15	11296	TTC17
ENSG00000149084.13	7716	HSD17B12
ENSG00000246250.3	5494	RP11-613D13.5
ENSG00000283375.1	289	RP11-613D13.10
ENSG00000166199.13	2380	ALKBH3
ENSG00000255165.1	464	CTD-2609K8.3
ENSG00000151348.16	20632	EXT2
ENSG00000085117.12	4039	CD82
ENSG00000019485.14	13976	PRDM11
ENSG00000254746.6	4067	RP11-958J22.1
ENSG00000254519.5	7844	CTD-2210P24.1
ENSG00000181830.9	3875	SLC35C1
ENSG00000121671.12	6200	CRY2
ENSG00000121653.11	3498	MAPK8IP1
ENSG00000121680.16	3019	PEX16
ENSG00000135365.16	11470	PHF21A
ENSG00000255269.3	1992	LINC02710
ENSG00000157613.11	4023	CREB3L1
ENSG00000149091.15	10787	DGKZ
ENSG00000110492.16	2196	MDK
ENSG00000110497.15	7673	AMBRA1
ENSG00000285658.1	1178	CTD-2117H17.2
ENSG00000180423.4	2662	HARBI1
ENSG00000175224.17	7001	ATG13
ENSG00000175220.12	6142	ARHGAP1
ENSG00000175216.15	8538	CKAP5
ENSG00000247675.7	1639	LRP4-AS1
ENSG00000134569.10	8748	LRP4
ENSG00000286450.1	1961	RP11-411D10.3
ENSG00000149179.14	6693	C11orf49
ENSG00000149182.15	5918	ARFGAP2
ENSG00000165912.16	2755	PACSIN3
ENSG00000134574.12	4842	DDB2
ENSG00000134575.13	3484	ACP2
ENSG00000025434.19	4534	NR1H3
ENSG00000110514.19	8366	MADD
ENSG00000255197.6	2931	RP11-750H9.5
ENSG00000165915.14	4579	SLC39A13
ENSG00000165916.9	2276	PSMC3
ENSG00000149187.18	10452	CELF1
ENSG00000270072.1	430	RP11-750H9.7
ENSG00000213619.11	4507	NDUFS3
ENSG00000110536.14	2740	PTPMT1
ENSG00000123444.14	3263	KBTBD4
ENSG00000109919.10	2881	MTCH2
ENSG00000109920.13	7619	FNBP4
ENSG00000030066.13	8576	NUP160
ENSG00000149177.13	9620	PTPRJ
ENSG00000255199.2	420	GTF2IP11
ENSG00000181785.3	7860	OR5AS1
ENSG00000149115.14	7149	TNKS1BP1
ENSG00000149136.9	6337	SSRP1
ENSG00000134802.18	4517	SLC43A3
ENSG00000149150.9	3526	SLC43A1
ENSG00000265566.2	281	RN7SL605P
ENSG00000134809.9	776	TIMM10
ENSG00000156587.16	2062	UBE2L6
ENSG00000149131.17	7231	SERPING1
ENSG00000254602.2	3223	AP000662.4
ENSG00000172409.7	2189	CLP1
ENSG00000156599.11	5424	ZDHHC5
ENSG00000156603.19	1877	MED19
ENSG00000213593.10	2253	TMX2
ENSG00000211450.10	2305	SELENOH
ENSG00000254732.2	2439	RP11-691N7.6
ENSG00000198561.16	15212	CTNND1
ENSG00000255303.2	5485	OR5BA1P
ENSG00000110031.13	2467	LPXN
ENSG00000186660.15	5776	ZFP91
ENSG00000242689.3	1902	CNTF
ENSG00000156689.7	1758	GLYATL2
ENSG00000254717.2	1161	GLYATL1P2
ENSG00000166840.13	5440	GLYATL1
ENSG00000189057.11	3865	FAM111B
ENSG00000245571.7	3214	FAM111A-DT
ENSG00000166801.17	7221	FAM111A
ENSG00000172320.4	8612	OR5A1
ENSG00000172742.6	6274	OR4D9
ENSG00000110048.12	5122	OSBP
ENSG00000166889.14	4335	PATL1
ENSG00000166900.17	7308	STX3
ENSG00000166902.5	2172	MRPL16
ENSG00000214787.10	2881	MS4A4E
ENSG00000172689.2	2311	MS4A10
ENSG00000110104.13	3342	CCDC86
ENSG00000110107.9	2919	PRPF19
ENSG00000110108.10	2137	TMEM109
ENSG00000006118.15	7274	TMEM132A
ENSG00000167987.11	3957	VPS37C
ENSG00000279549.1	2085	AP000437.3
ENSG00000167992.13	4766	VWCE
ENSG00000167986.15	15516	DDB1
ENSG00000149476.16	8126	TKFC
ENSG00000162144.10	10572	CYB561A3
ENSG00000149483.12	6005	TMEM138
ENSG00000149532.16	6036	CPSF7
ENSG00000279632.1	878	RP11-286N22.6
ENSG00000256591.5	7522	RP11-286N22.8
ENSG00000167985.7	1696	SDHAF2
ENSG00000243742.5	3909	RPLP0P2
ENSG00000134780.10	5799	DAGLA
ENSG00000124920.14	10773	MYRF
ENSG00000134825.16	3082	TMEM258
ENSG00000168496.4	2198	FEN1
ENSG00000134824.14	10553	FADS2
ENSG00000149485.19	10228	FADS1
ENSG00000221968.9	6294	FADS3
ENSG00000167994.13	3191	RAB3IL1
ENSG00000167995.17	8688	BEST1
ENSG00000167996.16	2004	FTH1
ENSG00000255553.2	3371	LINC02733
ENSG00000149503.13	4454	INCENP
ENSG00000162174.12	4586	ASRGL1
ENSG00000124942.14	19466	AHNAK
ENSG00000254772.10	2639	EEF1G
ENSG00000255508.7	5197	RP11-864I4.1
ENSG00000149016.16	3542	TUT1
ENSG00000149480.7	4261	MTA2
ENSG00000149499.12	5500	EML3
ENSG00000149489.9	1977	ROM1
ENSG00000149541.10	2407	B3GAT3
ENSG00000089597.18	5030	GANAB
ENSG00000185085.2	3285	INTS5
ENSG00000278615.5	879	C11orf98
ENSG00000162194.12	3362	LBHD1
ENSG00000214756.8	3185	CSKMT
ENSG00000204922.5	2397	UQCC3
ENSG00000162191.14	2532	UBXN1
ENSG00000177363.5	2212	LRRN4CL
ENSG00000168000.16	7855	BSCL2
ENSG00000234857.2	4001	HNRNPUL2-BSCL2
ENSG00000162188.6	864	GNG3
ENSG00000214753.4	5401	HNRNPUL2
ENSG00000162222.14	2657	TTC9C
ENSG00000185670.9	3344	ZBTB3
ENSG00000168002.12	1902	POLR2G
ENSG00000162227.8	3095	TAF6L
ENSG00000168569.8	2265	TMEM223
ENSG00000269176.2	763	RP11-727F15.12
ENSG00000185475.11	1504	TMEM179B
ENSG00000162231.14	6194	NXF1
ENSG00000162236.13	2881	STX5
ENSG00000133316.16	4247	WDR74
ENSG00000255717.7	3970	SNHG1
ENSG00000168003.18	6392	SLC3A2
ENSG00000133321.11	1300	PLAAT4
ENSG00000176485.13	3080	PLAAT3
ENSG00000184743.13	7600	ATL3
ENSG00000133318.14	5792	RTN3
ENSG00000188070.9	5948	C11orf95
ENSG00000168005.9	2737	SPINDOC
ENSG00000072518.22	12010	MARK2
ENSG00000110583.13	5312	NAA40
ENSG00000176340.4	494	COX8A
ENSG00000167770.12	5336	OTUB1
ENSG00000133315.12	2096	MACROD1
ENSG00000168439.17	4601	STIP1
ENSG00000149743.14	2210	TRPT1
ENSG00000149761.9	3721	NUDT22
ENSG00000110011.13	2807	DNAJC4
ENSG00000173511.10	1970	VEGFB
ENSG00000173486.14	1390	FKBP2
ENSG00000173457.11	1658	PPP1R14B
ENSG00000256940.2	849	PPP1R14B-AS1
ENSG00000257086.1	853	RP11-783K16.13
ENSG00000149782.13	4957	PLCB3
ENSG00000002330.14	1708	BAD
ENSG00000173264.15	4042	GPR137
ENSG00000173153.17	3101	ESRRA
ENSG00000173113.7	1100	TRMT112
ENSG00000126432.14	860	PRDX5
ENSG00000168071.22	8350	CCDC88B
ENSG00000162302.13	3807	RPS6KA4
ENSG00000168066.21	5972	SF1
ENSG00000168067.12	7645	MAP4K2
ENSG00000133895.18	5102	MEN1
ENSG00000110047.18	7084	EHD1
ENSG00000229719.5	3647	MIR194-2HG
ENSG00000110046.13	7833	ATG2A
ENSG00000068971.14	3360	PPP2R5B
ENSG00000213465.8	2037	ARL2
ENSG00000110025.13	4884	SNX15
ENSG00000168061.17	1772	SAC3D1
ENSG00000146670.10	3901	CDCA5
ENSG00000162300.13	3120	ZFPL1
ENSG00000149823.9	4880	VPS51
ENSG00000149809.17	3408	TM7SF2
ENSG00000174276.7	1299	ZNHIT2
ENSG00000149806.11	1548	FAU
ENSG00000162298.19	5495	SYVN1
ENSG00000149792.9	3080	MRPL49
ENSG00000255200.1	2354	PGAM1P8
ENSG00000014216.16	7506	CAPN1
ENSG00000014138.9	5568	POLA2
ENSG00000285816.1	4256	RP11-867O8.9
ENSG00000287917.1	1603	RP11-867O8.11
ENSG00000133884.10	8630	DPF2
ENSG00000162241.13	7855	SLC25A45
ENSG00000126391.14	4069	FRMD8
ENSG00000245532.9	22767	NEAT1
ENSG00000173727.12	1772	CMB9-22P13.1
ENSG00000251562.8	8829	MALAT1
ENSG00000142186.17	4282	SCYL1
ENSG00000168056.17	10675	LTBP3
ENSG00000260233.3	1942	ZNRD2-AS1
ENSG00000173465.8	1978	ZNRD2
ENSG00000176973.8	1458	FAM89B
ENSG00000173442.13	6733	EHBP1L1
ENSG00000173327.8	10563	MAP3K11
ENSG00000197136.5	7969	PCNX3
ENSG00000213445.10	4652	SIPA1
ENSG00000173039.19	5459	RELA
ENSG00000285533.2	3728	RELA-DT
ENSG00000172977.13	3732	KAT5
ENSG00000172922.11	4972	RNASEH2C
ENSG00000254470.3	6980	AP5B1
ENSG00000172757.13	5865	CFL1
ENSG00000172803.18	3773	SNX32
ENSG00000172732.12	5448	MUS81
ENSG00000172638.13	5397	EFEMP2
ENSG00000172500.13	3346	FIBP
ENSG00000175602.4	963	CCDC85B
ENSG00000175592.9	1887	FOSL1
ENSG00000175573.7	1704	C11orf68
ENSG00000175550.8	1722	DRAP1
ENSG00000175467.15	4593	SART1
ENSG00000175376.9	3327	EIF1AD
ENSG00000175334.8	1496	BANF1
ENSG00000175294.6	2649	CATSPER1
ENSG00000175229.7	3649	GAL3ST3
ENSG00000087365.16	9795	SF3B2
ENSG00000175115.13	9587	PACS1
ENSG00000174996.12	5479	KLC2
ENSG00000174903.16	1950	RAB1B
ENSG00000245156.1	2792	RP11-867G23.3
ENSG00000174851.16	2345	YIF1A
ENSG00000174791.11	5377	RIN1
ENSG00000174744.14	2514	BRMS1
ENSG00000174684.7	2007	B4GAT1
ENSG00000255468.7	2552	RP11-867G23.8
ENSG00000174669.12	2720	SLC29A2
ENSG00000254510.2	1375	RP11-867G23.10
ENSG00000174547.13	2539	MRPL11
ENSG00000174516.15	3926	PELI3
ENSG00000255517.6	2057	CTD-3074O7.5
ENSG00000254986.7	3977	DPP3
ENSG00000174483.20	6131	BBS1
ENSG00000174165.8	6535	ZDHHC24
ENSG00000173992.9	2142	CCS
ENSG00000239306.5	6480	RBM14
ENSG00000248643.5	2577	RBM14-RBM4
ENSG00000173933.21	6538	RBM4
ENSG00000173914.12	4291	RBM4B
ENSG00000173898.15	12609	SPTBN2
ENSG00000173715.18	3953	C11orf80
ENSG00000254984.1	422	FTLP6
ENSG00000173653.8	3001	RCE1
ENSG00000173599.15	7302	PC
ENSG00000173621.9	3087	LRFN4
ENSG00000173227.14	11041	SYT12
ENSG00000173120.15	10381	KDM2A
ENSG00000173020.11	6602	GRK2
ENSG00000172932.16	5890	ANKRD13D
ENSG00000172830.13	3611	SSH3
ENSG00000172613.8	4169	RAD9A
ENSG00000175482.9	3054	POLD4
ENSG00000256514.1	711	AP003419.11
ENSG00000175505.11	1836	CLCF1
ENSG00000172531.16	4073	PPP1CA
ENSG00000175634.15	5815	RPS6KB2
ENSG00000172725.14	5327	CORO1B
ENSG00000175544.14	5218	CABP4
ENSG00000172663.9	5892	TMEM134
ENSG00000110711.11	2961	AIP
ENSG00000110697.13	6442	PITPNM1
ENSG00000167797.8	2019	CDK2AP2
ENSG00000084207.18	1764	GSTP1
ENSG00000184224.3	2434	C11orf72
ENSG00000167792.13	5057	NDUFV1
ENSG00000167799.10	1482	NUDT8
ENSG00000160172.10	3402	FAM86C2P
ENSG00000251637.6	3962	LINC02754
ENSG00000110057.8	3536	UNC93B1
ENSG00000006534.16	6626	ALDH3B1
ENSG00000110717.13	4523	NDUFS8
ENSG00000110721.12	3877	CHKA
ENSG00000110066.15	8632	KMT5B
ENSG00000171067.11	3403	C11orf24
ENSG00000162337.12	6182	LRP5
ENSG00000110075.15	8305	PPP6R3
ENSG00000132749.11	5789	TESMIN
ENSG00000110090.13	6571	CPT1A
ENSG00000197345.13	2825	MRPL21
ENSG00000132740.10	9715	IGHMBP2
ENSG00000162341.18	7253	TPCN2
ENSG00000172927.8	3747	MYEOV
ENSG00000110092.4	4761	CCND1
ENSG00000149716.13	7872	LTO1
ENSG00000168040.5	1708	FADD
ENSG00000254721.1	1011	RP11-805J14.5
ENSG00000131626.19	11714	PPFIA1
ENSG00000246889.2	3078	AP000487.5
ENSG00000085733.16	6949	CTTN
ENSG00000162105.20	19338	SHANK2
ENSG00000226627.2	3003	SHANK2-AS1
ENSG00000171671.6	1683	SHANK2-AS3
ENSG00000172900.12	3496	ACTE1P
ENSG00000172893.17	6852	DHCR7
ENSG00000172890.13	16263	NADSYN1
ENSG00000248671.8	9945	ALG1L9P
ENSG00000158483.17	3373	FAM86C1P
ENSG00000254469.9	7380	RP11-849H4.2
ENSG00000137522.18	3250	RNF121
ENSG00000137496.18	4251	IL18BP
ENSG00000137497.18	15224	NUMA1
ENSG00000251143.1	4233	RP11-849H4.4
ENSG00000184154.15	3541	LRTOMT
ENSG00000149357.10	2688	LAMTOR1
ENSG00000110200.8	2883	ANAPC15
ENSG00000165458.14	6574	INPPL1
ENSG00000162129.14	12428	CLPB
ENSG00000227467.3	2450	LINC01537
ENSG00000186635.15	9061	ARAP1
ENSG00000256007.1	388	ARAP1-AS1
ENSG00000214530.10	4076	STARD10
ENSG00000168010.11	8519	ATG16L2
ENSG00000137478.15	5245	FCHSD2
ENSG00000215841.3	262	RP11-800A3.2
ENSG00000175591.12	8953	P2RY2
ENSG00000171631.16	10778	P2RY6
ENSG00000110237.5	9921	ARHGEF17
ENSG00000054967.13	6187	RELT
ENSG00000054965.11	7887	FAM168A
ENSG00000175582.20	4896	RAB6A
ENSG00000175581.14	3830	MRPL48
ENSG00000181924.7	2159	COA4
ENSG00000175575.13	7922	PAAF1
ENSG00000175567.11	2768	UCP2
ENSG00000287425.1	2114	RP11-167N4.8
ENSG00000168014.18	27209	C2CD3
ENSG00000214517.10	7749	PPME1
ENSG00000246211.2	2157	P4HA3-AS1
ENSG00000165434.8	8782	PGM2L1
ENSG00000212961.4	1278	HNRNPA1P40
ENSG00000077514.9	5501	POLD3
ENSG00000166439.6	7842	RNF169
ENSG00000166435.16	9086	XRRA1
ENSG00000241170.3	1532	RP11-147I3.1
ENSG00000118363.12	2984	SPCS2
ENSG00000162139.10	7212	NEU3
ENSG00000284722.2	6947	RP11-158C6.4
ENSG00000171561.4	8795	OR2AT4
ENSG00000137486.17	9888	ARRB1
ENSG00000149273.15	5859	RPS3
ENSG00000158555.15	9905	GDPD5
ENSG00000149257.16	6281	SERPINH1
ENSG00000062282.15	7904	DGAT2
ENSG00000198382.9	7346	UVRAG
ENSG00000137492.9	8802	THAP12
ENSG00000179240.13	20110	GVQW3
ENSG00000255135.4	1056	RP11-111M22.3
ENSG00000158636.16	11783	EMSY
ENSG00000182704.8	4013	TSKU
ENSG00000078124.13	23102	ACER3
ENSG00000198488.10	2626	B3GNT6
ENSG00000149260.18	6137	CAPN5
ENSG00000149269.10	6021	PAK1
ENSG00000268635.2	3660	RP11-739B23.1
ENSG00000074201.9	4581	CLNS1A
ENSG00000048649.14	15579	RSF1
ENSG00000219529.2	358	AP000580.1
ENSG00000087884.14	1943	AAMDC
ENSG00000149262.17	6067	INTS4
ENSG00000151366.13	2302	NDUFC2
ENSG00000159063.14	9465	ALG8
ENSG00000246174.9	4553	KCTD21-AS1
ENSG00000188997.8	3968	KCTD21
ENSG00000118369.13	5754	USP35
ENSG00000033327.13	6775	GAB2
ENSG00000137513.10	3146	NARS2
ENSG00000149256.16	16414	TENM4
ENSG00000227097.5	210	RPS28P7
ENSG00000137509.12	23408	PRCP
ENSG00000165490.13	5339	DDIAS
ENSG00000137502.10	11832	RAB30
ENSG00000246067.8	7192	RAB30-DT
ENSG00000279900.1	452	RP11-113K21.6
ENSG00000165494.11	9951	PCF11
ENSG00000254676.1	905	RP11-727A23.4
ENSG00000247137.9	3418	RP11-727A23.5
ENSG00000137494.14	6751	ANKRD42
ENSG00000241020.1	400	RPL32P24
ENSG00000137500.9	6561	CCDC90B
ENSG00000255234.6	2853	RP11-727A23.10
ENSG00000171204.13	2416	TMEM126B
ENSG00000171202.7	971	TMEM126A
ENSG00000137504.15	7580	CREBZF
ENSG00000137501.17	11258	SYTL2
ENSG00000279742.1	2387	RP11-700A24.1
ENSG00000073921.18	6342	PICALM
ENSG00000074266.22	6807	EED
ENSG00000149196.16	3433	HIKESHI
ENSG00000149201.10	4544	CCDC81
ENSG00000278989.1	2359	RP11-762L8.6
ENSG00000151376.18	3838	ME3
ENSG00000150687.12	11444	PRSS23
ENSG00000269895.1	1192	AP000654.4
ENSG00000280339.1	3249	RP11-736K20.4
ENSG00000174804.4	7387	FZD4
ENSG00000166575.17	10096	TMEM135
ENSG00000123892.12	1432	RAB38
ENSG00000109861.17	24849	CTSC
ENSG00000086991.13	6099	NOX4
ENSG00000223417.9	2579	TRIM49D1
ENSG00000254818.1	3915	RP11-529A4.4
ENSG00000077616.11	7168	NAALAD2
ENSG00000280385.1	4507	AP000648.5
ENSG00000110172.12	11099	CHORDC1
ENSG00000180773.15	9709	SLC36A4
ENSG00000278953.1	483	RP11-178H8.2
ENSG00000166004.15	9452	CEP295
ENSG00000254911.3	353	SCARNA9
ENSG00000279696.1	3152	RP11-178H8.7
ENSG00000166012.17	7970	TAF1D
ENSG00000207304.1	139	SNORA8
ENSG00000182919.15	6269	C11orf54
ENSG00000042429.12	16610	MED17
ENSG00000110218.9	2852	PANX1
ENSG00000250519.7	5342	RP11-680H20.2
ENSG00000020922.13	7674	MRE11
ENSG00000255893.1	581	RP11-685N10.1
ENSG00000168876.9	3171	ANKRD49
ENSG00000166025.18	10030	AMOTL1
ENSG00000150316.12	2734	CWC15
ENSG00000263465.5	4307	SRSF8
ENSG00000149218.5	4651	ENDOD1
ENSG00000245552.7	7431	RP11-712B9.2
ENSG00000077458.13	6031	FAM76B
ENSG00000166037.11	7101	CEP57
ENSG00000087053.20	13952	MTMR2
ENSG00000184384.14	7124	MAML2
ENSG00000149231.16	21886	CCDC82
ENSG00000183340.7	3815	JRKL
ENSG00000165895.19	9313	ARHGAP42
ENSG00000110318.15	8200	CEP126
ENSG00000137691.13	2647	CFAP300
ENSG00000260008.1	1957	RP11-732A21.2
ENSG00000137693.14	6311	YAP1
ENSG00000110330.9	4532	BIRC2
ENSG00000152558.15	4442	TMEM123
ENSG00000137692.12	13069	DCUN1D5
ENSG00000187240.17	15012	DYNC2H1
ENSG00000256422.6	17026	LINC02552
ENSG00000196954.14	6665	CASP4
ENSG00000137752.24	3698	CASP1
ENSG00000170903.11	5108	MSANTD4
ENSG00000182359.15	5210	KBTBD3
ENSG00000149313.11	6003	AASDHPPT
ENSG00000261098.1	4140	RP11-819C21.1
ENSG00000152404.15	3581	CWF19L2
ENSG00000137760.15	4501	ALKBH8
ENSG00000110675.13	5856	ELMOD1
ENSG00000110660.15	3483	SLC35F2
ENSG00000166266.14	6562	CUL5
ENSG00000075239.14	5869	ACAT1
ENSG00000149308.17	7530	NPAT
ENSG00000149311.20	39184	ATM
ENSG00000178202.13	4938	POGLUT3
ENSG00000110723.12	10944	EXPH5
ENSG00000178105.11	8606	DDX10
ENSG00000137710.17	8518	RDX
ENSG00000149289.11	9688	ZC3H12C
ENSG00000254416.6	2324	LINC02732
ENSG00000137714.3	3144	FDX1
ENSG00000196167.10	9186	COLCA1
ENSG00000110777.12	6996	POU2AF1
ENSG00000204381.12	3144	LAYN
ENSG00000170145.5	9740	SIK2
ENSG00000137713.16	6686	PPP2R1B
ENSG00000086848.15	8070	ALG9
ENSG00000255561.7	3551	FDXACB1
ENSG00000137720.8	3514	C11orf1
ENSG00000150764.14	8438	DIXDC1
ENSG00000150768.17	7550	DLAT
ENSG00000150776.18	5755	NKAPD1
ENSG00000150779.12	1166	TIMM8B
ENSG00000204370.13	2790	SDHD
ENSG00000197580.13	6763	BCO2
ENSG00000150787.8	3128	PTS
ENSG00000250303.4	5965	LINC02762
ENSG00000149292.17	5247	TTC12
ENSG00000086827.9	2916	ZW10
ENSG00000048028.11	5719	USP28
ENSG00000149305.7	4827	HTR3B
ENSG00000109906.15	16557	ZBTB16
ENSG00000166741.8	2596	NNMT
ENSG00000256195.3	4251	RP11-64D24.4
ENSG00000180425.11	2203	C11orf71
ENSG00000076053.12	7885	RBM7
ENSG00000076043.11	3650	REXO2
ENSG00000246100.4	5408	LINC00900
ENSG00000137656.12	2195	BUD13
ENSG00000109917.11	7058	ZPR1
ENSG00000160584.17	10920	SIK3
ENSG00000168092.14	7084	PAFAH1B2
ENSG00000149577.16	9058	SIDT2
ENSG00000149591.17	6550	TAGLN
ENSG00000160613.14	22207	PCSK7
ENSG00000280143.1	5326	AP000892.6
ENSG00000167257.11	4407	RNF214
ENSG00000186318.18	8689	BACE1
ENSG00000278768.2	4680	BACE1-AS
ENSG00000110274.16	12896	CEP164
ENSG00000160588.10	3983	MPZL3
ENSG00000160654.11	3836	CD3G
ENSG00000110344.10	6561	UBE4A
ENSG00000254873.1	2395	RP11-770J1.5
ENSG00000167283.8	2926	ATP5MG
ENSG00000255384.1	2086	RP11-770J1.4
ENSG00000118058.23	31279	KMT2A
ENSG00000149582.16	5529	TMEM25
ENSG00000118096.10	3773	IFT46
ENSG00000095139.14	4177	ARCN1
ENSG00000019144.19	21715	PHLDB1
ENSG00000287238.1	1286	CTC-89C10.1
ENSG00000110367.13	11462	DDX6
ENSG00000186174.13	10788	BCL9L
ENSG00000255121.2	1506	CENATAC-DT
ENSG00000186166.9	5111	CENATAC
ENSG00000240970.1	435	RPL23AP64
ENSG00000254428.1	523	RP11-110I1.11
ENSG00000254909.1	208	RP11-110I1.5
ENSG00000118181.11	1477	RPS25
ENSG00000196655.12	4809	TRAPPC4
ENSG00000137700.18	6186	SLC37A4
ENSG00000149428.19	7723	HYOU1
ENSG00000160695.15	5775	VPS11
ENSG00000256269.10	4447	HMBS
ENSG00000188486.3	1614	H2AX
ENSG00000172269.20	6440	DPAGT1
ENSG00000172375.14	9216	C2CD2L
ENSG00000172273.13	9858	HINFP
ENSG00000160703.16	5320	NLRX1
ENSG00000110395.7	11718	CBL
ENSG00000076706.17	7422	MCAM
ENSG00000173456.5	2783	RNF26
ENSG00000245385.2	507	RP11-334E6.10
ENSG00000223953.6	1537	C1QTNF5
